icon_id,category_id,item_id,display_name,source_table,source_key,icon_path,display_width,display_height,enabled,art_status
portrait_boss_boss_22,boss,boss_22,BOSS存档22,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_23,boss,boss_23,BOSS存档23,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_24,boss,boss_24,BOSS存档24,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_25,boss,boss_25,BOSS存档25,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_26,boss,boss_26,BOSS存档26,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_27,boss,boss_27,BOSS存档27,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_28,boss,boss_28,BOSS存档28,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_29,boss,boss_29,BOSS存档29,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_30,boss,boss_30,BOSS存档30,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_31,boss,boss_31,BOSS存档31,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_32,boss,boss_32,BOSS存档32,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_33,boss,boss_33,BOSS存档33,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_boss_boss_34,boss,boss_34,BOSS存档34,archive_boss_achievements.csv,achievement_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_01,map_level,map_01,地图等级1,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_02,map_level,map_02,地图等级2,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_03,map_level,map_03,地图等级3,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_04,map_level,map_04,地图等级4,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_05,map_level,map_05,地图等级5,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_06,map_level,map_06,地图等级6,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_07,map_level,map_07,地图等级7,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_08,map_level,map_08,地图等级8,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_09,map_level,map_09,地图等级9,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_10,map_level,map_10,地图等级10,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_11,map_level,map_11,地图等级11,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_12,map_level,map_12,地图等级12,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_13,map_level,map_13,地图等级13,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_14,map_level,map_14,地图等级14,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_15,map_level,map_15,地图等级15,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_16,map_level,map_16,地图等级16,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_17,map_level,map_17,地图等级17,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_18,map_level,map_18,地图等级18,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_19,map_level,map_19,地图等级19,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_20,map_level,map_20,地图等级20,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_21,map_level,map_21,地图等级21,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_22,map_level,map_22,地图等级22,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_23,map_level,map_23,地图等级23,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_24,map_level,map_24,地图等级24,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_25,map_level,map_25,地图等级25,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_26,map_level,map_26,地图等级26,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_27,map_level,map_27,地图等级27,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_28,map_level,map_28,地图等级28,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_29,map_level,map_29,地图等级29,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_30,map_level,map_30,地图等级30,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_31,map_level,map_31,地图等级31,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_32,map_level,map_32,地图等级32,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_33,map_level,map_33,地图等级33,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
portrait_map_level_map_34,map_level,map_34,地图等级34,archive_map_levels.csv,level_id,custom_game/archive_portraits_v1/boss_map_head.png,93,74,1,generated_review
