technology_id,technology_group,display_name,technology_track,technology_phase,unlock_technology_group,unlock_required_level,level,max_level,gold_cost,wood_cost,value_per_level,visible_condition,prerequisite_id,effect_type,effect_value,enabled,review_status,notes,shop_enabled,shop_category_id,shop_sort_order,required_city_level,requires_vip,requires_hero_summoned,required_rebirth_level,requires_building_id,requires_content_id,purchase_limit,disabled_reason_text,grant_type,icon_name,encounter_id
researcher_lumberjack_attack_growth_19,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,30,210000,0,38,,,lumberjack_attack_growth,38,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,519,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_20,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,30,220000,0,40,,,lumberjack_attack_growth,40,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,520,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_21,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,30,230000,0,42,,,lumberjack_attack_growth,42,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,521,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_22,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,30,240000,0,44,,,lumberjack_attack_growth,44,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,522,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_23,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,30,250000,0,46,,,lumberjack_attack_growth,46,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,523,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_24,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.24,advanced_researcher,0,advanced_researcher_service,0,24,30,260000,0,48,,,lumberjack_attack_growth,48,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,524,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_25,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.25,advanced_researcher,0,advanced_researcher_service,0,25,30,270000,0,50,,,lumberjack_attack_growth,50,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,525,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_26,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.26,advanced_researcher,0,advanced_researcher_service,0,26,30,280000,0,52,,,lumberjack_attack_growth,52,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,526,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_27,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.27,advanced_researcher,0,advanced_researcher_service,0,27,30,290000,0,54,,,lumberjack_attack_growth,54,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,527,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_28,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.28,advanced_researcher,0,advanced_researcher_service,0,28,30,300000,0,56,,,lumberjack_attack_growth,56,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,528,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_29,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.29,advanced_researcher,0,advanced_researcher_service,0,29,30,310000,0,58,,,lumberjack_attack_growth,58,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,529,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_attack_growth_30,researcher_lumberjack_attack_growth,伐木工攻击成长 Lv.30,advanced_researcher,0,advanced_researcher_service,0,30,30,320000,0,60,,,lumberjack_attack_growth,60,1,ok,高级研究员：伐木工攻击力每级成长2点。,1,technology,530,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_01,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,30,20000,0,0.1,,,lumberjack_attack_armor_reduction,0.1,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,541,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_02,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,30,25000,0,0.1,,,lumberjack_attack_armor_reduction,0.2,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,542,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_03,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,30,30000,0,0.1,,,lumberjack_attack_armor_reduction,0.3,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,543,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_04,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,30,35000,0,0.1,,,lumberjack_attack_armor_reduction,0.4,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,544,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_05,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,30,40000,0,0.1,,,lumberjack_attack_armor_reduction,0.5,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,545,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_06,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,30,45000,0,0.1,,,lumberjack_attack_armor_reduction,0.6,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,546,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_07,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,30,50000,0,0.1,,,lumberjack_attack_armor_reduction,0.7,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,547,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_08,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,30,55000,0,0.1,,,lumberjack_attack_armor_reduction,0.8,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,548,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_09,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,30,60000,0,0.1,,,lumberjack_attack_armor_reduction,0.9,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,549,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_10,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,30,65000,0,0.1,,,lumberjack_attack_armor_reduction,1,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,550,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_11,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,30,70000,0,0.1,,,lumberjack_attack_armor_reduction,1.1,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,551,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_12,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,30,75000,0,0.1,,,lumberjack_attack_armor_reduction,1.2,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,552,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_13,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,30,80000,0,0.1,,,lumberjack_attack_armor_reduction,1.3,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,553,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_14,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,30,85000,0,0.1,,,lumberjack_attack_armor_reduction,1.4,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,554,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_15,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,30,90000,0,0.1,,,lumberjack_attack_armor_reduction,1.5,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,555,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_16,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,30,95000,0,0.1,,,lumberjack_attack_armor_reduction,1.6,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,556,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_17,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,30,100000,0,0.1,,,lumberjack_attack_armor_reduction,1.7,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,557,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_18,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,30,105000,0,0.1,,,lumberjack_attack_armor_reduction,1.8,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,558,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_19,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,30,110000,0,0.1,,,lumberjack_attack_armor_reduction,1.9,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,559,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_20,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,30,115000,0,0.1,,,lumberjack_attack_armor_reduction,2,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,560,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_21,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,30,120000,0,0.1,,,lumberjack_attack_armor_reduction,2.1,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,561,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_22,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,30,125000,0,0.1,,,lumberjack_attack_armor_reduction,2.2,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,562,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_23,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,30,130000,0,0.1,,,lumberjack_attack_armor_reduction,2.3,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,563,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_24,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.24,advanced_researcher,0,advanced_researcher_service,0,24,30,135000,0,0.1,,,lumberjack_attack_armor_reduction,2.4,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,564,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_25,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.25,advanced_researcher,0,advanced_researcher_service,0,25,30,140000,0,0.1,,,lumberjack_attack_armor_reduction,2.5,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,565,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_26,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.26,advanced_researcher,0,advanced_researcher_service,0,26,30,145000,0,0.1,,,lumberjack_attack_armor_reduction,2.6,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,566,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_27,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.27,advanced_researcher,0,advanced_researcher_service,0,27,30,150000,0,0.1,,,lumberjack_attack_armor_reduction,2.7,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,567,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_28,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.28,advanced_researcher,0,advanced_researcher_service,0,28,30,155000,0,0.1,,,lumberjack_attack_armor_reduction,2.8,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,568,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_29,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.29,advanced_researcher,0,advanced_researcher_service,0,29,30,160000,0,0.1,,,lumberjack_attack_armor_reduction,2.9,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,569,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_lumberjack_armor_reduction_30,researcher_lumberjack_armor_reduction,伐木工攻击减甲 Lv.30,advanced_researcher,0,advanced_researcher_service,0,30,30,165000,0,0.1,,,lumberjack_attack_armor_reduction,3,1,ok,高级研究员：伐木工攻击使目标护甲降低0.1。,1,technology,570,4,0,0,0,,,0,,technology_level,ability_train_lumberjack,
researcher_super_wall_health_01,researcher_super_wall_health,超级城墙强化 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,30,30000,100000,3,,,super_wall_health_pct,3,1,ok,高级研究员：超级墙生命值强化。,1,technology,581,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_02,researcher_super_wall_health,超级城墙强化 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,30,50000,130000,6,,,super_wall_health_pct,6,1,ok,高级研究员：超级墙生命值强化。,1,technology,582,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_03,researcher_super_wall_health,超级城墙强化 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,30,70000,160000,9,,,super_wall_health_pct,9,1,ok,高级研究员：超级墙生命值强化。,1,technology,583,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_04,researcher_super_wall_health,超级城墙强化 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,30,90000,190000,12,,,super_wall_health_pct,12,1,ok,高级研究员：超级墙生命值强化。,1,technology,584,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_05,researcher_super_wall_health,超级城墙强化 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,30,110000,220000,15,,,super_wall_health_pct,15,1,ok,高级研究员：超级墙生命值强化。,1,technology,585,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_06,researcher_super_wall_health,超级城墙强化 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,30,130000,250000,18,,,super_wall_health_pct,18,1,ok,高级研究员：超级墙生命值强化。,1,technology,586,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_07,researcher_super_wall_health,超级城墙强化 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,30,150000,280000,21,,,super_wall_health_pct,21,1,ok,高级研究员：超级墙生命值强化。,1,technology,587,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_08,researcher_super_wall_health,超级城墙强化 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,30,170000,310000,24,,,super_wall_health_pct,24,1,ok,高级研究员：超级墙生命值强化。,1,technology,588,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_09,researcher_super_wall_health,超级城墙强化 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,30,190000,340000,27,,,super_wall_health_pct,27,1,ok,高级研究员：超级墙生命值强化。,1,technology,589,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_10,researcher_super_wall_health,超级城墙强化 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,30,210000,370000,30,,,super_wall_health_pct,30,1,ok,高级研究员：超级墙生命值强化。,1,technology,590,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_11,researcher_super_wall_health,超级城墙强化 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,30,230000,400000,33,,,super_wall_health_pct,33,1,ok,高级研究员：超级墙生命值强化。,1,technology,591,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_12,researcher_super_wall_health,超级城墙强化 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,30,250000,430000,36,,,super_wall_health_pct,36,1,ok,高级研究员：超级墙生命值强化。,1,technology,592,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_13,researcher_super_wall_health,超级城墙强化 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,30,270000,460000,39,,,super_wall_health_pct,39,1,ok,高级研究员：超级墙生命值强化。,1,technology,593,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_14,researcher_super_wall_health,超级城墙强化 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,30,290000,490000,42,,,super_wall_health_pct,42,1,ok,高级研究员：超级墙生命值强化。,1,technology,594,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_15,researcher_super_wall_health,超级城墙强化 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,30,310000,520000,45,,,super_wall_health_pct,45,1,ok,高级研究员：超级墙生命值强化。,1,technology,595,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_16,researcher_super_wall_health,超级城墙强化 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,30,330000,550000,48,,,super_wall_health_pct,48,1,ok,高级研究员：超级墙生命值强化。,1,technology,596,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_17,researcher_super_wall_health,超级城墙强化 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,30,350000,580000,51,,,super_wall_health_pct,51,1,ok,高级研究员：超级墙生命值强化。,1,technology,597,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_18,researcher_super_wall_health,超级城墙强化 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,30,370000,610000,54,,,super_wall_health_pct,54,1,ok,高级研究员：超级墙生命值强化。,1,technology,598,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_19,researcher_super_wall_health,超级城墙强化 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,30,390000,640000,57,,,super_wall_health_pct,57,1,ok,高级研究员：超级墙生命值强化。,1,technology,599,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_20,researcher_super_wall_health,超级城墙强化 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,30,410000,670000,60,,,super_wall_health_pct,60,1,ok,高级研究员：超级墙生命值强化。,1,technology,600,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_21,researcher_super_wall_health,超级城墙强化 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,30,430000,700000,63,,,super_wall_health_pct,63,1,ok,高级研究员：超级墙生命值强化。,1,technology,601,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_22,researcher_super_wall_health,超级城墙强化 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,30,450000,730000,66,,,super_wall_health_pct,66,1,ok,高级研究员：超级墙生命值强化。,1,technology,602,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_23,researcher_super_wall_health,超级城墙强化 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,30,470000,760000,69,,,super_wall_health_pct,69,1,ok,高级研究员：超级墙生命值强化。,1,technology,603,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_24,researcher_super_wall_health,超级城墙强化 Lv.24,advanced_researcher,0,advanced_researcher_service,0,24,30,490000,790000,72,,,super_wall_health_pct,72,1,ok,高级研究员：超级墙生命值强化。,1,technology,604,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_25,researcher_super_wall_health,超级城墙强化 Lv.25,advanced_researcher,0,advanced_researcher_service,0,25,30,510000,820000,75,,,super_wall_health_pct,75,1,ok,高级研究员：超级墙生命值强化。,1,technology,605,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_26,researcher_super_wall_health,超级城墙强化 Lv.26,advanced_researcher,0,advanced_researcher_service,0,26,30,530000,850000,78,,,super_wall_health_pct,78,1,ok,高级研究员：超级墙生命值强化。,1,technology,606,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_27,researcher_super_wall_health,超级城墙强化 Lv.27,advanced_researcher,0,advanced_researcher_service,0,27,30,550000,880000,81,,,super_wall_health_pct,81,1,ok,高级研究员：超级墙生命值强化。,1,technology,607,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_28,researcher_super_wall_health,超级城墙强化 Lv.28,advanced_researcher,0,advanced_researcher_service,0,28,30,570000,910000,84,,,super_wall_health_pct,84,1,ok,高级研究员：超级墙生命值强化。,1,technology,608,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_29,researcher_super_wall_health,超级城墙强化 Lv.29,advanced_researcher,0,advanced_researcher_service,0,29,30,590000,940000,87,,,super_wall_health_pct,87,1,ok,高级研究员：超级墙生命值强化。,1,technology,609,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_health_30,researcher_super_wall_health,超级城墙强化 Lv.30,advanced_researcher,0,advanced_researcher_service,0,30,30,610000,970000,90,,,super_wall_health_pct,90,1,ok,高级研究员：超级墙生命值强化。,1,technology,610,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_01,researcher_super_wall_armor,超级城墙护甲强化 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,30,30000,100000,3,,,super_wall_armor_flat,3,1,ok,高级研究员：超级墙护甲强化。,1,technology,621,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_02,researcher_super_wall_armor,超级城墙护甲强化 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,30,50000,130000,6,,,super_wall_armor_flat,6,1,ok,高级研究员：超级墙护甲强化。,1,technology,622,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_03,researcher_super_wall_armor,超级城墙护甲强化 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,30,70000,160000,9,,,super_wall_armor_flat,9,1,ok,高级研究员：超级墙护甲强化。,1,technology,623,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_04,researcher_super_wall_armor,超级城墙护甲强化 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,30,90000,190000,12,,,super_wall_armor_flat,12,1,ok,高级研究员：超级墙护甲强化。,1,technology,624,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_05,researcher_super_wall_armor,超级城墙护甲强化 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,30,110000,220000,15,,,super_wall_armor_flat,15,1,ok,高级研究员：超级墙护甲强化。,1,technology,625,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_06,researcher_super_wall_armor,超级城墙护甲强化 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,30,130000,250000,18,,,super_wall_armor_flat,18,1,ok,高级研究员：超级墙护甲强化。,1,technology,626,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_07,researcher_super_wall_armor,超级城墙护甲强化 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,30,150000,280000,21,,,super_wall_armor_flat,21,1,ok,高级研究员：超级墙护甲强化。,1,technology,627,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_08,researcher_super_wall_armor,超级城墙护甲强化 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,30,170000,310000,24,,,super_wall_armor_flat,24,1,ok,高级研究员：超级墙护甲强化。,1,technology,628,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_09,researcher_super_wall_armor,超级城墙护甲强化 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,30,190000,340000,27,,,super_wall_armor_flat,27,1,ok,高级研究员：超级墙护甲强化。,1,technology,629,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_10,researcher_super_wall_armor,超级城墙护甲强化 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,30,210000,370000,30,,,super_wall_armor_flat,30,1,ok,高级研究员：超级墙护甲强化。,1,technology,630,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_11,researcher_super_wall_armor,超级城墙护甲强化 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,30,230000,400000,33,,,super_wall_armor_flat,33,1,ok,高级研究员：超级墙护甲强化。,1,technology,631,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_12,researcher_super_wall_armor,超级城墙护甲强化 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,30,250000,430000,36,,,super_wall_armor_flat,36,1,ok,高级研究员：超级墙护甲强化。,1,technology,632,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_13,researcher_super_wall_armor,超级城墙护甲强化 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,30,270000,460000,39,,,super_wall_armor_flat,39,1,ok,高级研究员：超级墙护甲强化。,1,technology,633,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_14,researcher_super_wall_armor,超级城墙护甲强化 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,30,290000,490000,42,,,super_wall_armor_flat,42,1,ok,高级研究员：超级墙护甲强化。,1,technology,634,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
